Index,Timecode,TimeStamp,Temp,PageNum,LineNum,NoDisplay,Text,Native,Redact
3384,10145.85,02:49:05,LN,131,2,0, 2 spill and the potential for exposure related thereto?,,0
3385,10150.71,02:49:10,LN,131,3,0, 3                  Where would I find it in your report?,,0
3386,10153.43,02:49:13,LN,131,4,0, 4           A      I didn't specifically mention it in my,,0
3387,10157.993,02:49:17,LN,131,5,0, 5 report.,,0
3388,10158.97,02:49:18,LN,131,6,0, 6           Q      If you were going to make a,,0
3389,10159.86,02:49:19,LN,131,7,0, 7 determination that a particular health condition was,,0
3390,10163.48,02:49:23,LN,131,8,0, 8 caused by exposure to an environmental toxin don't you,,0
3391,10168.4,02:49:28,LN,131,9,0, 9 think that that would be an important part of your,,0
3392,10171.77,02:49:31,LN,131,10,0,10 substantive analysis of the case?,,0
3393,10178.17,02:49:38,LN,131,11,0,"11           A      Well, I think in the case that we are",,0
3394,10179.7,02:49:39,LN,131,12,0,12 dealing with here there is other experts who have,,0
3395,10184.13,02:49:44,LN,131,13,0,13 expertise in exposure levels and relationships to the,,0
3396,10196.66,02:49:56,LN,131,14,0,14 disease process.  That's not my area of expertise.,,0
3397,10205.87,02:50:05,LN,131,15,0,"15           Q      Well, look, I agree with you, but I",,0
3398,10217.91,02:50:17,LN,131,16,0,"16 want to just look at your report on page 3, the third",,0
3399,10221.62,02:50:21,LN,131,17,0,"17 from the last paragraph, and the last clause is what's",,0
3400,10230.94,02:50:30,LN,131,18,0,18 troubling me about this report.,,0
3401,10232.51,02:50:32,LN,131,19,0,19                  It says it is likely that these,,0
3402,10234.49,02:50:34,LN,131,20,0,20 findings are secondary to inhalation of environmental,,0
3403,10237.943,02:50:37,LN,131,21,0,21 toxins.,,0
3404,10238.52,02:50:38,LN,131,22,0,22                  Did I get that right?,,0
3405,10240.271,02:50:40,LN,131,23,0,"23           A      Yes, that's correct.",,0
3406,10241.89,02:50:41,LN,131,24,0,"24           Q      Well, but you're not qualified to",,0
3407,10244.77,02:50:44,LN,131,25,0,25 render an opinion that any of the findings on any of,,0
3408,,,PG,132,0,0,Page 132,,0
3409,10248.909,02:50:48,LN,132,1,0, 1 the CT scans are secondary to inhalation of,,0
3410,10252.974,02:50:52,LN,132,2,0," 2 environmental toxins, are you?",,0
3411,10257.66,02:50:57,LN,132,3,0," 3           A      Well, I don't know what you mean by",,0
3412,10258.74,02:50:58,LN,132,4,0," 4 qualified, but I think that the report says that these",,0
3413,10262.07,02:51:02,LN,132,5,0, 5 findings are non-specific.,,0
3414,10266.09,02:51:06,LN,132,6,0," 6                  However, after you excluded other",,0
3415,10269.1,02:51:09,LN,132,7,0," 7 disease entities with reasonable medical probability,",,0
3416,10273.03,02:51:13,LN,132,8,0, 8 they are related to the inhalation of the toxins or,,0
3417,10278.44,02:51:18,LN,132,9,0, 9 particulate matter that they were exposed to.,,0
3418,10282.45,02:51:22,LN,132,10,0,10           Q      Where do you exclude any of the,,0
3419,10286.55,02:51:26,LN,132,11,0,11 particular alternative -- I don't know the words,,0
3420,10290.41,02:51:30,LN,132,12,0,"12 issued, the alternative issues associated with the",,0
3421,10294.56,02:51:34,LN,132,13,0,13 findings in the CT scans?,,0
3422,10298.84,02:51:38,LN,132,14,0,"14           A      Well, I don't specifically go through",,0
3423,10300.78,02:51:40,LN,132,15,0,"15 the list, the differential diagnosis there, but from",,0
3424,10309.09,02:51:49,LN,132,16,0,16 the medical records and the history those are excluded.,,0
3425,10315.37,02:51:55,LN,132,17,0,17           Q      You personally excluded them?,,0
3426,10318.56,02:51:58,LN,132,18,0,18           A      Did I personally exclude them?,,0
3427,10320.64,02:52:00,LN,132,19,0,"19                  Well, Dr. Douglas ordered a number of",,0
3428,10326.3,02:52:06,LN,132,20,0,20 tests in his medical records that with reasonable,,0
3429,10330.27,02:52:10,LN,132,21,0,21 medical certainty excluded those entities.,,0
3430,10338.57,02:52:18,LN,132,22,0,22           Q      Where did you -- where is that in your,,0
3431,10340.35,02:52:20,LN,132,23,0,23 expert report?,,0
3432,10342.38,02:52:22,LN,132,24,0,24           A      I didn't specifically mention it in my,,0
3433,10344.6,02:52:24,LN,132,25,0,25 expert report.,,0
3434,,,PG,133,0,0,Page 133,,0
3435,10346.528,02:52:26,LN,133,1,0, 1           Q      Okay.,,0
3436,10347.01,02:52:27,LN,133,2,0," 2                  Again, I just want to talk about your",,0
3437,10349.38,02:52:29,LN,133,3,0, 3 personal expertise and a determination -- these are,,0
3438,10352.98,02:52:32,LN,133,4,0, 4 your words.  Okay?  It is like that these findings are,,0
3439,10355.77,02:52:35,LN,133,5,0, 5 secondary to inhalation of environmental toxins.,,0
3440,10359.79,02:52:39,LN,133,6,0," 6                  Look, I will talk to the other experts",,0
3441,10362.08,02:52:42,LN,133,7,0," 7 later on, Doctor.  I'm going to get a chance to talk to",,0
3442,10364.35,02:52:44,LN,133,8,0, 8 them like I'm talking to you.,,0
3443,10365.83,02:52:45,LN,133,9,0," 9                  But these are your words, so I want to",,0
3444,10369.98,02:52:49,LN,133,10,0,10 know what it is about your expertise that lets you make,,0
3445,10373.71,02:52:53,LN,133,11,0,11 a determination that it is likely that these findings,,0
3446,10376.69,02:52:56,LN,133,12,0,12 are secondary to inhalation of environmental toxins.,,0
3447,10379.49,02:52:59,LN,133,13,0,"13           A      Well, this is -- this is what I do in",,0
3448,10381.86,02:53:01,LN,133,14,0,14 my practice.  Somebody comes in and has an x-ray or CT,,0
3449,10387.71,02:53:07,LN,133,15,0,15 scan that shows something in their lung and we offer up,,0
3450,10392.26,02:53:12,LN,133,16,0,16 a differential diagnosis.,,0
3451,10393.64,02:53:13,LN,133,17,0,17                  We discuss it with the physicians.,,0
3452,10396.0,02:53:16,LN,133,18,0,"18 Somebody comes in and has something on an x-ray, an",,0
3453,10401.09,02:53:21,LN,133,19,0,"19 infiltrate on an x-ray, and they have a fever and",,0
3454,10404.29,02:53:24,LN,133,20,0,20 elevated white blood count and a productive cough of,,0
3455,10409.24,02:53:29,LN,133,21,0,21 purulent material we can say with reasonable medical,,0
3456,10412.84,02:53:32,LN,133,22,0,22 certainty that's pneumonia.,,0
3457,10414.7,02:53:34,LN,133,23,0,23                  Somebody comes in and has something on,,0
3458,10416.54,02:53:36,LN,133,24,0,"24 an x-ray and doesn't have a fever, doesn't have an",,0
3459,10423.34,02:53:43,LN,133,25,0,25 elevated white blood count and has weight loss and,,0
3460,,,PG,134,0,0,Page 134,,0
3461,10428.7,02:53:48,LN,134,1,0, 1 adenopathy we can say with reasonable medical certainty,,0
3462,10433.33,02:53:53,LN,134,2,0, 2 that that's a neoplastic process.  That's the way,,0
3463,10436.91,02:53:56,LN,134,3,0, 3 medicine is practiced.,,0
3464,10439.417,02:53:59,LN,134,4,0, 4           Q      Okay.,,0
3465,10439.86,02:53:59,LN,134,5,0, 5                  So you're talking about from a,,0
3466,10442.92,02:54:02,LN,134,6,0, 6 clinician side or from a diagnostic and treatment,,0
3467,10446.96,02:54:06,LN,134,7,0, 7 standpoint.  What I'm asking you is from a legal,,0
3468,10450.536,02:54:10,LN,134,8,0," 8 causation standpoint, and that's the standard that",,0
3469,10454.22,02:54:14,LN,134,9,0, 9 you're going to be held to in federal court.,,0
3470,10457.59,02:54:17,LN,134,10,0,10                  I want to know what it is -- what,,0
3471,10461.2,02:54:21,LN,134,11,0,11 expertise that you specifically bring to the table that,,0
3472,10464.29,02:54:24,LN,134,12,0,12 allows you to opine that it is likely that these,,0
3473,10466.87,02:54:26,LN,134,13,0,13 findings are secondary to inhalation of environmental,,0
3474,10470.188,02:54:30,LN,134,14,0,14 toxins.,,0
3475,10470.74,02:54:30,LN,134,15,0,15                  MR. LAREY:  Object to the form of the,,0
3476,10471.885,02:54:31,LN,134,16,0,16             question.,,0
3477,10473.679,02:54:33,LN,134,17,0,17           A      Okay.,,0
3478,10477.71,02:54:37,LN,134,18,0,18                  As I previously testified is that the,,0
3479,10482.65,02:54:42,LN,134,19,0,19 appearance of these findings on the -- on the imaging,,0
3480,10488.02,02:54:48,LN,134,20,0,20 studies are non-specific.,,0
3481,10496.01,02:54:56,LN,134,21,0,"21                  However, reviewing the records,",,0
3482,10499.52,02:54:59,LN,134,22,0,22 testing that was done and the information from the,,0
3483,10503.11,02:55:03,LN,134,23,0,23 other experts that there was exposure to particulate,,0
3484,10509.46,02:55:09,LN,134,24,0,24 small I think it's 2.5-micron particulate matter that,,0
3485,10513.97,02:55:13,LN,134,25,0,"25 this patient was exposed to, that there was nothing",,0
3486,,,PG,135,0,0,Page 135,,0
3487,10517.14,02:55:17,LN,135,1,0, 1 else to account for it with reasonable medical,,0
3488,10520.56,02:55:20,LN,135,2,0, 2 certainty.  That's why I'm offering the opinion.,,0
3489,10525.77,02:55:25,LN,135,3,0, 3           Q      Okay.  All right.  I understand.,,0
3490,10528.28,02:55:28,LN,135,4,0, 4                  But here's the deal is those expert --,,0
3491,10530.93,02:55:30,LN,135,5,0," 5 other experts get to issue reports and offer opinions,",,0
3492,10535.02,02:55:35,LN,135,6,0, 6 but this one is yours and there is no reference to --,,0
3493,10541.89,02:55:41,LN,135,7,0, 7 in page 3 about any of the things that you just brought,,0
3494,10545.19,02:55:45,LN,135,8,0, 8 up other than there being some non-specific findings,,0
3495,10548.9,02:55:48,LN,135,9,0," 9 within some CTs that you reviewed, correct?",,0
3496,10552.28,02:55:52,LN,135,10,0,10                  MR. LAREY:  Form objection.,,0
3497,10554.05,02:55:54,LN,135,11,0,11           A      I think I have already testified.,,0
3498,10555.206,02:55:55,LN,135,12,0,12 That's correct.  I didn't specifically mention that in,,0
3499,10558.564,02:55:58,LN,135,13,0,13 my report.,,0
3500,10560.276,02:56:00,LN,135,14,0,14           Q      Okay.,,0
3501,10565.66,02:56:05,LN,135,15,0,15                  Based upon the non-specific findings,,0
3502,10568.97,02:56:08,LN,135,16,0,16 that you have identified in your report from the CT,,0
3503,10573.71,02:56:13,LN,135,17,0,"17 scans that are discussed on page three of your report,",,0
3504,10578.03,02:56:18,LN,135,18,0,"18 just that, you cannot opine that it is likely that",,0
3505,10582.02,02:56:22,LN,135,19,0,19 these findings are secondary to inhalation of,,0
3506,10584.73,02:56:24,LN,135,20,0,"20 environmental toxins, fair?",,0
3507,10587.36,02:56:27,LN,135,21,0,21                  MR. LAREY:  Form objection.,,0
3508,10587.9,02:56:27,LN,135,22,0,22           A      That's correct.  Excuse me.  That's,,0
3509,10589.85,02:56:29,LN,135,23,0,23 correct.  Just looking at that just like looking at any,,0
3510,10593.21,02:56:33,LN,135,24,0,24 other radiology study you may not be able to make a,,0
3511,10597.42,02:56:37,LN,135,25,0,25 specific diagnosis without the appropriate clinical,,0
3512,,,PG,136,0,0,Page 136,,0
3513,10601.93,02:56:41,LN,136,1,0," 1 information, laboratory testing and so on.",,0
3514,10606.509,02:56:46,LN,136,2,0, 2           Q      Right.,,0
3515,10606.94,02:56:46,LN,136,3,0, 3                  And for the purposes of this analysis,,0
3516,10608.54,02:56:48,LN,136,4,0, 4 on page three you were just going on your reading of,,0
3517,10613.54,02:56:53,LN,136,5,0, 5 specific -- of the specific scans and imaging that's,,0
3518,10616.71,02:56:56,LN,136,6,0," 6 referenced on page three, fair?",,0
3519,10621.188,02:57:01,LN,136,7,0, 7           A      No.,,0
3520,10621.66,02:57:01,LN,136,8,0, 8           Q      Okay.  Where did I lose you?,,0
3521,10624.85,02:57:04,LN,136,9,0, 9           A      You said I was relying on my opinions,,0
3522,10627.46,02:57:07,LN,136,10,0,10 just upon the radiological features.  No.,,0
3523,10630.98,02:57:10,LN,136,11,0,11           Q      Based upon what's written on,,0
3524,10633.32,02:57:13,LN,136,12,0,12 page three of your report.,,0
3525,10636.39,02:57:16,LN,136,13,0,"13           A      Again, for probably the fifth time, I",,0
3526,10639.13,02:57:19,LN,136,14,0,14 did not specifically put that in my report.,,0
3527,10643.93,02:57:23,LN,136,15,0,15           Q      I get it.  I mean I'm not trying to,,0
3528,10645.587,02:57:25,LN,136,16,0,"16 fight with you, Doctor.",,0
3529,10646.165,02:57:26,LN,136,17,0,17           A      You're asking the same thing over and,,0
3530,10647.458,02:57:27,LN,136,18,0,18 over again.,,0
3531,10648.44,02:57:28,LN,136,19,0,"19           Q      No, I'm not asking the same thing",,0
3532,10649.916,02:57:29,LN,136,20,0,20 again.,,0
3533,10650.21,02:57:30,LN,136,21,0,21                  What I'm saying is just based on the,,0
3534,10652.85,02:57:32,LN,136,22,0,"22 confines of your analysis in section three, that's",,0
3535,10657.19,02:57:37,LN,136,23,0,23 based upon your review of the CT scans and imaging,,0
3536,10660.83,02:57:40,LN,136,24,0,"24 which you agree with me provide non-specific findings,",,0
3537,10663.973,02:57:43,LN,136,25,0,25 fair?,,0
3538,,,PG,137,0,0,Page 137,,0
3539,10665.342,02:57:45,LN,137,1,0, 1           A      No.,,0
3540,10666.166,02:57:46,LN,137,2,0, 2                  MR. LAREY:  Object to form.,,0
3541,10666.709,02:57:46,LN,137,3,0, 3           Q      Okay.  All right.,,0
3542,10667.945,02:57:47,LN,137,4,0, 4                  What non-specific findings in the CT,,0
3543,10670.24,02:57:50,LN,137,5,0," 5 scans led you to a determination that it was, your",,0
3544,10678.08,02:57:58,LN,137,6,0," 6 words, likely that these findings are secondary to",,0
3545,10680.34,02:58:00,LN,137,7,0, 7 inhalation of environmental toxins?,,0
3546,10683.34,02:58:03,LN,137,8,0," 8           A      Again, I will give you the same",,0
3547,10688.61,02:58:08,LN,137,9,0, 9 answer.  Okay?  The absence of any evidence of any,,0
3548,10691.1,02:58:11,LN,137,10,0,10 other etiology to cause these findings.,,0
3549,10695.02,02:58:15,LN,137,11,0,"11           Q      But you didn't do any of that work,",,0
3550,10696.32,02:58:16,LN,137,12,0,"12 Doctor, and none of that analysis is contained within",,0
3551,10698.74,02:58:18,LN,137,13,0,"13 your report, is it?",,0
3552,10700.773,02:58:20,LN,137,14,0,14                  MR. LAREY:  Object to form.,,0
3553,10702.65,02:58:22,LN,137,15,0,15           A      What's contained in my report are the,,0
3554,10704.35,02:58:24,LN,137,16,0,16 records and the information that I reviewed.,,0
3555,10707.16,02:58:27,LN,137,17,0,"17                  No, I did not draw the blood of the",,0
3556,10710.69,02:58:30,LN,137,18,0,18 patient to determine if there was evidence of elevated,,0
3557,10714.14,02:58:34,LN,137,19,0,19 white blood count.  I did not examine the patient like,,0
3558,10717.65,02:58:37,LN,137,20,0,20 Dr. Douglas did.,,0
3559,10719.04,02:58:39,LN,137,21,0,21                  I did not review and interpret the,,0
3560,10722.06,02:58:42,LN,137,22,0,22 cardiac studies that were done and other tests that,,0
3561,10725.06,02:58:45,LN,137,23,0,23 were done.  I didn't order the C-reactive protein that,,0
3562,10730.96,02:58:50,LN,137,24,0,"24 Dr. Douglas did, but those were done, and I reviewed",,0
3563,10733.682,02:58:53,LN,137,25,0,25 it.,,0
3564,,,PG,138,0,0,Page 138,,0
3565,10735.589,02:58:55,LN,138,1,0, 1           Q      Okay.,,0
3566,10736.387,02:58:56,LN,138,2,0, 2           A      And again it showed -- excuse me.,,0
3567,10739.31,02:58:59,LN,138,3,0, 3                  May I be allowed to finish?,,0
3568,10741.726,02:59:01,LN,138,4,0, 4           Q      Please.,,0
3569,10742.33,02:59:02,LN,138,5,0, 5           A      Thank you.,,0
3570,10744.23,02:59:04,LN,138,6,0, 6                  They showed that with reasonable,,0
3571,10746.56,02:59:06,LN,138,7,0, 7 medical certainty these other entities were excluded.,,0
3572,10751.36,02:59:11,LN,138,8,0, 8           Q      Based upon your expertise as a,,0
3573,10753.4,02:59:13,LN,138,9,0, 9 diagnostic radiologist only which is what you're being,,0
3574,10756.24,02:59:16,LN,138,10,0,"10 offered in this case, on that expertise alone you",,0
3575,10760.15,02:59:20,LN,138,11,0,11 cannot say that these findings are secondary to,,0
3576,10762.96,02:59:22,LN,138,12,0,12 inhalation of environmental toxins based only upon,,0
3577,10766.9,02:59:26,LN,138,13,0,"13 what's in your report and your review of the radiology,",,0
3578,10770.346,02:59:30,LN,138,14,0,14 fair?,,0
3579,10770.61,02:59:30,LN,138,15,0,15                  MR. LAREY:  Form objection.,,0
3580,10771.78,02:59:31,LN,138,16,0,"16           A      No, I think that's not fair.",,0
3581,10773.44,02:59:33,LN,138,17,0,"17                  First of all, my knowledge base, I do",,0
3582,10778.26,02:59:38,LN,138,18,0,"18 interventional radiology, I order lab tests, I",,0
3583,10782.02,02:59:42,LN,138,19,0,"19 interpret lab tests, blood tests, other tests before I",,0
3584,10785.84,02:59:45,LN,138,20,0,20 do procedures on a patient.  Okay?  I can't chop that,,0
3585,10790.67,02:59:50,LN,138,21,0,21 out of my thinking or my experience or education.,,0
3586,10798.15,02:59:58,LN,138,22,0,22 Okay?  That is my answer.,,0
3587,10803.29,03:00:03,LN,138,23,0,23           Q      Objection to the responsiveness of the,,0
3588,10805.843,03:00:05,LN,138,24,0,24 answer.,,0
3589,10806.21,03:00:06,LN,138,25,0,25                  Nothing about the blood tests or,,0
3590,,,PG,139,0,0,Page 139,,0
3591,10808.31,03:00:08,LN,139,1,0, 1 interpretation of blood tests or anything else like,,0
3592,10810.52,03:00:10,LN,139,2,0," 2 that is in your report.  So again, you're a diagnostic",,0
3593,10814.19,03:00:14,LN,139,3,0, 3 radiologist and I am giving you full credit as an,,0
3594,10817.003,03:00:17,LN,139,4,0, 4 expert diagnostic radiologist.  Based on -- put,,0
3595,10820.81,03:00:20,LN,139,5,0, 5 everything -- just listen to my question.,,0
3596,10823.26,03:00:23,LN,139,6,0, 6                  Based only on a review of the,,0
3597,10826.55,03:00:26,LN,139,7,0, 7 non-specific findings of the CTs and imaging identified,,0
3598,10831.02,03:00:31,LN,139,8,0," 8 on page three of your report, based only on that you",,0
3599,10838.15,03:00:38,LN,139,9,0," 9 could not find, your words again, that these findings",,0
3600,10840.97,03:00:40,LN,139,10,0,10 are secondary to the inhalation of environmental,,0
3601,10843.65,03:00:43,LN,139,11,0,"11 toxins, could you?",,0
3602,10845.81,03:00:45,LN,139,12,0,12                  MR. LAREY:  Object to form.,,0
3603,10850.18,03:00:50,LN,139,13,0,"13           A      Again, just based upon the",,0
3604,10852.01,03:00:52,LN,139,14,0,14 radiographic -- radiologic findings you can not exclude,,0
3605,10856.6,03:00:56,LN,139,15,0,15 other entities just based on those findings.,,0
3606,10874.6,03:01:14,LN,139,16,0,16           Q      Do you have an appreciation about,,0
3607,10876.29,03:01:16,LN,139,17,0,17 where the spill originated in relation to Mr. Boggs?,,0
3608,10887.61,03:01:27,LN,139,18,0,18           A      I am not independently familiar with,,0
3609,10890.71,03:01:30,LN,139,19,0,19 the geography of where the spill occurred.  I think,,0
3610,10896.52,03:01:36,LN,139,20,0,20 that's detailed within Dr. Durrani's report where the,,0
3611,10900.76,03:01:40,LN,139,21,0,"21 smoke was, but I am not intimately familiar with that.",,0
3612,10904.16,03:01:44,LN,139,22,0,22           Q      So ultimately where the smoke was or,,0
3613,10906.28,03:01:46,LN,139,23,0,23 where the spill happened or where the dispersants used,,0
3614,10909.24,03:01:49,LN,139,24,0,24 is not really operative for the ultimate issuance of,,0
3615,10912.75,03:01:52,LN,139,25,0,"25 your opinions in this case, fair?",,0
3616,,,PG,140,0,0,Page 140,,0
3617,10915.18,03:01:55,LN,140,1,0," 1           A      No, I wouldn't say that.",,0
3618,10916.3,03:01:56,LN,140,2,0, 2                  I think Dr. Durrani -- I'm not an,,0
3619,10922.5,03:02:02,LN,140,3,0, 3 expert in -- or doctor I think it's actually,,0
3620,10925.07,03:02:05,LN,140,4,0, 4 Dr. Dominici is the one who did an analysis of where,,0
3621,10932.86,03:02:12,LN,140,5,0," 5 the spill was, where the smoke was, where the elevated",,0
3622,10939.04,03:02:19,LN,140,6,0, 6 levels of particulate matter were.,,0
3623,10942.09,03:02:22,LN,140,7,0," 7           Q      Well, it must have been super",,0
3624,10943.11,03:02:23,LN,140,8,0," 8 compelling to you though to know that, right?",,0
3625,10946.54,03:02:26,LN,140,9,0, 9                  MR. LAREY:  Form objection.,,0
3626,10950.9,03:02:30,LN,140,10,0,10           A      Super compelling for me to know that?,,0
3627,10954.1,03:02:34,LN,140,11,0,"11           Q      Well, you have directed me to",,0
3628,10955.41,03:02:35,LN,140,12,0,"12 Dr. Durrani, Dr. Douglas and Dr. Dominici now, and I",,0
3629,10959.98,03:02:39,LN,140,13,0,13 mean all I'm asking is if those things were so,,0
3630,10963.55,03:02:43,LN,140,14,0,14 important to the ultimate development and issuance of,,0
3631,10966.29,03:02:46,LN,140,15,0,15 your opinions why didn't you state which of their,,0
3632,10969.6,03:02:49,LN,140,16,0,16 reports and findings were relevant to your ultimate,,0
3633,10974.13,03:02:54,LN,140,17,0,17 issuance of an opinion as a diagnostic radiologist in,,0
3634,10976.95,03:02:56,LN,140,18,0,18 this case?,,0
3635,10977.74,03:02:57,LN,140,19,0,19                  MR. LAREY:  Form objection.,,0
3636,10987.8,03:03:07,LN,140,20,0,20           A      Because they are the ones that have,,0
3637,10988.89,03:03:08,LN,140,21,0,21 the expertise in determining the level of particulate,,0
3638,10995.55,03:03:15,LN,140,22,0,22 matter and where it occurred in relation to Mr. Boggs',,0
3639,11002.57,03:03:22,LN,140,23,0,23 residence where he lived.,,0
3640,11005.16,03:03:25,LN,140,24,0,24           Q      And I'm asking you.,,0
3641,11007.51,03:03:27,LN,140,25,0,25                  You don't have an appreciation for any,,0
3642,,,PG,141,0,0,Page 141,,0
3643,11009.29,03:03:29,LN,141,1,0," 1 of those actual facts, do you?",,0
3644,11011.16,03:03:31,LN,141,2,0," 2           A      Well, I have an appreciation, but I'm",,0
3645,11012.96,03:03:32,LN,141,3,0, 3 not the one -- I have no expertise to gather that data,,0
3646,11017.08,03:03:37,LN,141,4,0, 4 or analyze that data.,,0
3647,11019.65,03:03:39,LN,141,5,0, 5           Q      Or to use it in your own expert,,0
3648,11022.775,03:03:42,LN,141,6,0, 6 report?,,0
3649,11023.63,03:03:43,LN,141,7,0, 7                  MR. LAREY:  Form objection.,,0
3650,11024.65,03:03:44,LN,141,8,0," 8           A      Well, I didn't put again -- we're kind",,0
3651,11026.94,03:03:46,LN,141,9,0, 9 of going around here in circles.,,0
3652,11028.58,03:03:48,LN,141,10,0,"10                  I didn't put it in the report, but",,0
3653,11031.32,03:03:51,LN,141,11,0,11 clearly from reading those reports there were elevated,,0
3654,11037.78,03:03:57,LN,141,12,0,"12 levels of small particulate matter, 2.5-micron",,0
3655,11041.53,03:04:01,LN,141,13,0,13 particulate matter in the area where Mr. Boggs lived.,,0
3656,11048.44,03:04:08,LN,141,14,0,14 Excuse me.,,0
3657,11063.01,03:04:23,LN,141,15,0,15           Q      If I asked you anything about the,,0
3658,11065.04,03:04:25,LN,141,16,0,16 actual facts about Mr. Boggs' potential for exposure,,0
3659,11070.53,03:04:30,LN,141,17,0,17 you would just direct me to other experts' expert,,0
3660,11073.89,03:04:33,LN,141,18,0,"18 reports, fair?",,0
3661,11075.14,03:04:35,LN,141,19,0,19           A      I'm sorry.  Can you repeat the first,,0
3662,11076.73,03:04:36,LN,141,20,0,20 part of that?,,0
3663,11077.589,03:04:37,LN,141,21,0,21           Q      Yeah.,,0
3664,11077.78,03:04:37,LN,141,22,0,22                  If I asked you any questions about,,0
3665,11079.87,03:04:39,LN,141,23,0,23 Mr. Boggs' actual exposure to anything you would direct,,0
3666,11085.6,03:04:45,LN,141,24,0,"24 me to other expert reports issued by other experts, is",,0
3667,11089.891,03:04:49,LN,141,25,0,25 that fair?,,0
3668,,,PG,142,0,0,Page 142,,0
3669,11090.772,03:04:50,LN,142,1,0, 1           A      That's correct.,,0
3670,11091.206,03:04:51,LN,142,2,0, 2           Q      Okay.  All right.,,0
3671,11123.78,03:05:23,LN,142,3,0, 3                  So if I refer you to the fifth,,0
3672,11126.57,03:05:26,LN,142,4,0, 4 paragraph of page 3 of your report I want to bring you,,0
3673,11130.14,03:05:30,LN,142,5,0," 5 back to the term ""environmental toxins.""",,0
3674,11134.19,03:05:34,LN,142,6,0, 6           A      Yes.,,0
3675,11134.61,03:05:34,LN,142,7,0," 7           Q      Is the term ""environmental toxins""",,0
3676,11136.3,03:05:36,LN,142,8,0, 8 defined anywhere within your report?,,0
3677,11139.167,03:05:39,LN,142,9,0, 9           A      No.,,0
3678,11144.78,03:05:44,LN,142,10,0,10           Q      Would you agree that the term,,0
3679,11145.9,03:05:45,LN,142,11,0,"11 ""environmental toxins"" is a broad and ubiquitous term",,0
3680,11148.52,03:05:48,LN,142,12,0,12 that lacks any specificity?,,0
3681,11152.58,03:05:52,LN,142,13,0,13           A      Yes.,,0
3682,11153.16,03:05:53,LN,142,14,0,14           Q      Are all environmental toxins the same?,,0
3683,11156.726,03:05:56,LN,142,15,0,15           A      No.,,0
3684,11156.98,03:05:56,LN,142,16,0,16           Q      Do they all affect the body in the,,0
3685,11158.396,03:05:58,LN,142,17,0,17 same way?,,0
3686,11160.173,03:06:00,LN,142,18,0,18           A      No.,,0
3687,11161.26,03:06:01,LN,142,19,0,19           Q      Do they all affect the lungs in the,,0
3688,11162.004,03:06:02,LN,142,20,0,20 same way?,,0
3689,11163.516,03:06:03,LN,142,21,0,21           A      No.,,0
3690,11166.46,03:06:06,LN,142,22,0,22           Q      Are all infections the same?,,0
3691,11169.196,03:06:09,LN,142,23,0,23           A      No.,,0
3692,11169.5,03:06:09,LN,142,24,0,24           Q      Do they all affect the lungs in the,,0
3693,11171.01,03:06:11,LN,142,25,0,25 same way?,,0
3694,,,PG,143,0,0,Page 143,,0
3695,11172.226,03:06:12,LN,143,1,0, 1           A      No.,,0
3696,11175.599,03:06:15,LN,143,2,0, 2           Q      Other than the examples of asbestosis,,0
3697,11178.012,03:06:18,LN,143,3,0," 3 and silicosis that you provided earlier, you would",,0
3698,11181.69,03:06:21,LN,143,4,0, 4 agree that you have no expertise in differentiating,,0
3699,11184.2,03:06:24,LN,143,5,0, 5 between lung effects caused by environmental toxins,,0
3700,11187.54,03:06:27,LN,143,6,0, 6 versus infections or any other potential cause?,,0
3701,11190.99,03:06:30,LN,143,7,0, 7                  MR. LAREY:  Object to form.,,0
3702,11194.598,03:06:34,LN,143,8,0, 8           A      No.,,0
3703,11195.2,03:06:35,LN,143,9,0, 9           Q      Okay.  Why not?,,0
3704,11199.65,03:06:39,LN,143,10,0,10           A      Because the statement is incorrect.,,0
3705,11203.49,03:06:43,LN,143,11,0,11           Q      Okay.  Why is it -- what's incorrect,,0
3706,11206.39,03:06:46,LN,143,12,0,12 about it?,,0
3707,11206.703,03:06:46,LN,143,13,0,"13           A      Well, can we have the court reporter",,0
3708,11207.97,03:06:47,LN,143,14,0,14 read exactly how you worded the statement?,,0
3709,11213.94,03:06:53,LN,143,15,0,15           Q      Sure.  You need me to read it back to,,0
3710,11215.313,03:06:55,LN,143,16,0,16 you?  I got it on the screen.,,0
3711,11217.145,03:06:57,LN,143,17,0,17                  Other than -- other than the examples,,0
3712,11219.65,03:06:59,LN,143,18,0,"18 of asbestosis and silicosis that you provided earlier,",,0
3713,11223.64,03:07:03,LN,143,19,0,19 would you agree that you have no expertise in,,0
3714,11225.98,03:07:05,LN,143,20,0,20 differentiating lung effects caused by environmental,,0
3715,11228.59,03:07:08,LN,143,21,0,21 toxins versus infections or any other potential cause?,,0
3716,11232.845,03:07:12,LN,143,22,0,22                  MR. LAREY:  Form.,,0
3717,11233.27,03:07:13,LN,143,23,0,"23           A      No, I do not agree with that",,0
3718,11234.449,03:07:14,LN,143,24,0,24 statement.,,0
3719,11235.853,03:07:15,LN,143,25,0,25           Q      Okay.,,0
3720,,,PG,144,0,0,Page 144,,0
3721,11236.272,03:07:16,LN,144,1,0, 1                  Why do you not agree with that,,0
3722,11237.71,03:07:17,LN,144,2,0, 2 statement?,,0
