Index,Timecode,TimeStamp,Temp,PageNum,LineNum,NoDisplay,Text,Native,Redact
746,1708.87,00:28:28,LN,29,16,0,16           Q      And you are going to have to pardon my,,0
747,1713.28,00:28:33,LN,29,17,0,17 ignorance here because I didn't go to med school.,,0
748,1716.25,00:28:36,LN,29,18,0,18                  Is it like radiology 101 or is it,,0
749,1719.65,00:28:39,LN,29,19,0,19 interventional radiology or is it pulmonary radiology?,,0
750,1723.5699,00:28:43,LN,29,20,0,20                  What is it you teach?,,0
751,1725.84,00:28:45,LN,29,21,0,"21           A      Well, I would say I wouldn't use the",,0
752,1728.16,00:28:48,LN,29,22,0,"22 term radiology 101, but basic radiology encompassing",,0
753,1737.35,00:28:57,LN,29,23,0,23 different areas of radiology.,,0
754,1740.8,00:29:00,LN,29,24,0,24                  It's probably -- I may be giving an,,0
755,1744.03,00:29:04,LN,29,25,0,25 overview of interventional.  I may be discussing basic,,0
756,,,PG,30,0,0,Page 30,,0
757,1748.2,00:29:08,LN,30,1,0," 1 interpretation of chest x-rays, of CT scans and so on,",,0
758,1753.41,00:29:13,LN,30,2,0, 2 the appropriateness of the tests and so on.,,0
759,1758.87,00:29:18,LN,30,3,0, 3           Q      It's all types of radiology then?,,0
760,1760.66,00:29:20,LN,30,4,0, 4 Kind of an overview of all types of radiology?,,0
761,1763.639,00:29:23,LN,30,5,0, 5           A      Yes.,,0
762,1764.28,00:29:24,LN,30,6,0, 6           Q      Understood.,,0
763,1765.85,00:29:25,LN,30,7,0, 7                  And do you teach any other classes,,0
764,1768.869,00:29:28,LN,30,8,0, 8 there?,,0
765,1769.28,00:29:29,LN,30,9,0," 9           A      Other than radiology, no.",,0
766,1774.3101,00:29:34,LN,30,10,0,10           Q      Yeah.  Is that for med students or for,,0
767,1776.259,00:29:36,LN,30,11,0,11 residents?,,0
768,1776.9301,00:29:36,LN,30,12,0,12           A      Med students.,,0
769,1778.682,00:29:38,LN,30,13,0,13           Q      Okay.,,0
770,1779.16,00:29:39,LN,30,14,0,14                  And do you do that in person or via,,0
771,1782.54,00:29:42,LN,30,15,0,15 video like this now?,,0
772,1784.58,00:29:44,LN,30,16,0,16           A      I have done it both.,,0
773,1786.3,00:29:46,LN,30,17,0,17           Q      Okay.  These days -- when is the next,,0
774,1788.39,00:29:48,LN,30,18,0,18 time you teach a class?,,0
775,1789.2,00:29:49,LN,30,19,0,19                  Are you teaching now?,,0
776,1791.33,00:29:51,LN,30,20,0,"20           A      Well, not today, but I think I have a",,0
777,1795.04,00:29:55,LN,30,21,0,21 lecture scheduled next month.,,0
778,1798.2841,00:29:58,LN,30,22,0,22           Q      Okay.,,0
779,1798.77,00:29:58,LN,30,23,0,23                  How often do you give lectures?,,0
780,1802.8199,00:30:02,LN,30,24,0,"24           A      It's varied, but probably six to eight",,0
781,1806.83,00:30:06,LN,30,25,0,25 times a year.,,0
782,,,PG,31,0,0,Page 31,,0
783,1809.5129,00:30:09,LN,31,1,0, 1           Q      Okay.,,0
784,1810.52,00:30:10,LN,31,2,0, 2                  And do most of those -- do you do most,,0
785,1812.3,00:30:12,LN,31,3,0, 3 of those in person or you do most of those over like a,,0
786,1814.8,00:30:14,LN,31,4,0, 4 zoom or something?,,0
787,1816.96,00:30:16,LN,31,5,0, 5           A      I used to do most of those in person,,0
788,1819.03,00:30:19,LN,31,6,0, 6 since I am in Colorado part-time.  I have done both in,,0
789,1824.27,00:30:24,LN,31,7,0, 7 person and on zoom.,,0
790,1829.535,00:30:29,LN,31,8,0, 8           Q      Okay.,,0
791,1830.75,00:30:30,LN,31,9,0, 9                  Are you paid for that faculty work or,,0
792,1832.25,00:30:32,LN,31,10,0,10 is that just like a service that you do kind of back,,0
793,1835.03,00:30:35,LN,31,11,0,11 for the community?,,0
794,1837.75,00:30:37,LN,31,12,0,"12           A      Well, I'm not paid for it.",,0
795,1842.298,00:30:42,LN,31,13,0,13           Q      Okay.,,0
796,1843.15,00:30:43,LN,31,14,0,14                  And so these days is it fair to say,,0
797,1845.0,00:30:45,LN,31,15,0,15 that all of your compensation that you receive comes,,0
798,1847.64,00:30:47,LN,31,16,0,16 through Collier Radiology both for your expert work and,,0
799,1850.83,00:30:50,LN,31,17,0,17 for your clinical work at Heart of the Rockies?,,0
800,1854.3199,00:30:54,LN,31,18,0,"18           A      For my professional medical work, yes.",,0
801,1858.55,00:30:58,LN,31,19,0,19           Q      Do you have another business or stream,,0
802,1861.45,00:31:01,LN,31,20,0,20 of income?,,0
803,1866.0699,00:31:06,LN,31,21,0,21           A      Yes.,,0
804,1868.05,00:31:08,LN,31,22,0,22           Q      And what does that relate to?,,0
805,1872.01,00:31:12,LN,31,23,0,23           A      Investments.,,0
806,1873.99,00:31:13,LN,31,24,0,24           Q      Like stocks and bonds and stuff like,,0
807,1876.704,00:31:16,LN,31,25,0,25 that?,,0
808,,,PG,32,0,0,Page 32,,0
809,1877.02,00:31:17,LN,32,1,0," 1           A      Real-estate and that kind of thing,",,0
810,1879.791,00:31:19,LN,32,2,0, 2 yes.,,0
811,1880.4,00:31:20,LN,32,3,0, 3           Q      Okay.,,0
812,1880.5601,00:31:20,LN,32,4,0, 4                  And is that for your own personal,,0
813,1881.962,00:31:21,LN,32,5,0, 5 investments you mean?,,0
814,1884.2209,00:31:24,LN,32,6,0, 6           A      Yes.,,0
815,1885.095,00:31:25,LN,32,7,0, 7           Q      Okay.,,0
816,1897.63,00:31:37,LN,32,8,0," 8                  Now, earlier we talked that your work",,0
817,1900.92,00:31:40,LN,32,9,0, 9 -- most of your work falls in and all of your personal,,0
818,1903.74,00:31:43,LN,32,10,0,10 injury work falls into either the automobile accident,,0
819,1907.7,00:31:47,LN,32,11,0,11 or slip and fall category.,,0
820,1911.2,00:31:51,LN,32,12,0,12                  Are those -- are those tend to be like,,0
821,1912.75,00:31:52,LN,32,13,0,"13 impact injuries to necks, backs, bones and things like",,0
822,1918.787,00:31:58,LN,32,14,0,14 that?,,0
823,1919.29,00:31:59,LN,32,15,0,"15           A      First of all, you said ""all.""  I don't",,0
824,1920.87,00:32:00,LN,32,16,0,16 think it's all.,,0
825,1922.963,00:32:02,LN,32,17,0,17                  I said the majority of the personal,,0
826,1926.77,00:32:06,LN,32,18,0,"18 injury work is probably motor vehicle accidents, slip",,0
827,1931.47,00:32:11,LN,32,19,0,"19 and fall stuff, along those lines, but it could be any",,0
828,1938.35,00:32:18,LN,32,20,0,"20 body part, but I would say that the spine is probably a",,0
829,1942.62,00:32:22,LN,32,21,0,21 common area of alleged injuries.,,0
830,1946.202,00:32:26,LN,32,22,0,22           Q      Okay.,,0
831,1946.6899,00:32:26,LN,32,23,0,"23                  Well, you kind of straightened me out",,0
832,1948.26,00:32:28,LN,32,24,0,24 here on the types of work.  You said the majority of,,0
833,1950.8571,00:32:30,LN,32,25,0,25 personal injury is automobile accidents and slip and,,0
834,,,PG,33,0,0,Page 33,,0
835,1953.14,00:32:33,LN,33,1,0, 1 falls.  What did I miss out on?,,0
836,1954.23,00:32:34,LN,33,2,0, 2                  What other type of personal injury,,0
837,1955.9,00:32:35,LN,33,3,0," 3 cases do you provide expert work in, not med mal, just",,0
838,1960.4,00:32:40,LN,33,4,0, 4 the personal injury side?,,0
839,1962.031,00:32:42,LN,33,5,0, 5           A      I mean there has been boating,,0
840,1963.74,00:32:43,LN,33,6,0, 6 accidents.  I'd have to think of other things.  I mean,,0
841,1969.552,00:32:49,LN,33,7,0, 7 there has been other things.  I'm trying to think of,,0
842,1984.731,00:33:04,LN,33,8,0, 8 another case that didn't involve a slip and fall or an,,0
843,1987.1801,00:33:07,LN,33,9,0," 9 automobile accident.  Altercations, that type of thing.",,0
844,1996.22,00:33:16,LN,33,10,0,10           Q      Like a fist fight like a somebody done,,0
845,1998.35,00:33:18,LN,33,11,0,11 somebody wrong kind of thing?,,0
846,2000.64,00:33:20,LN,33,12,0,"12           A      Fist fight, gunshot injury.",,0
847,2004.2,00:33:24,LN,33,13,0,"13           Q      Oh, good lord.  All right.  All right.",,0
848,2009.1899,00:33:29,LN,33,14,0,"14                  Well, all of those -- I'm sorry.",,0
849,2015.23,00:33:35,LN,33,15,0,15           A      I know we stepped over each other with,,0
850,2017.04,00:33:37,LN,33,16,0,"16 zoom, so there's no apology necessary.",,0
851,2022.36,00:33:42,LN,33,17,0,17                  Now what was I thinking?  I can't,,0
852,2031.17,00:33:51,LN,33,18,0,"18 remember, but I don't think it was too important.  Go",,0
853,2033.256,00:33:53,LN,33,19,0,19 ahead.,,0
854,2034.417,00:33:54,LN,33,20,0,20           Q      Yeah.,,0
855,2034.921,00:33:54,LN,33,21,0,21                  I think you mentioned when I asked,,0
856,2036.1899,00:33:56,LN,33,22,0,22 about impact injuries I think we were in agreement that,,0
857,2039.12,00:33:59,LN,33,23,0,23 the vast majority of your work relates to some sort of,,0
858,2042.04,00:34:02,LN,33,24,0,"24 impact injuries, and I think you corrected me and you",,0
859,2044.6801,00:34:04,LN,33,25,0,25 said mostly on spines.,,0
860,,,PG,34,0,0,Page 34,,0
861,2046.6801,00:34:06,LN,34,1,0, 1                  Is that right?,,0
862,2047.9399,00:34:07,LN,34,2,0, 2           A      No.  I thought you said all of the,,0
863,2050.3999,00:34:10,LN,34,3,0, 3 personal injury work is either slip and fall or,,0
864,2055.1001,00:34:15,LN,34,4,0," 4 motor-vehicle accidents.  And I said, well, not all,",,0
865,2059.2,00:34:19,LN,34,5,0, 5 but certainly the majority of it slip and fall or,,0
866,2062.05,00:34:22,LN,34,6,0, 6 automobile accidents.,,0
867,2064.03,00:34:24,LN,34,7,0, 7           Q      Yeah.  I think we're clear.  I think,,0
868,2065.4099,00:34:25,LN,34,8,0," 8 we're good on that, Doctor.",,0
869,2066.5559,00:34:26,LN,34,9,0, 9           A      Okay.,,0
870,2066.77,00:34:26,LN,34,10,0,10           Q      I am asking now -- for your radiologic,,0
871,2071.29,00:34:31,LN,34,11,0,"11 review in these cases and you mentioned all body parts,",,0
872,2075.8799,00:34:35,LN,34,12,0,"12 I think, but do you tend to focus in most cases is that",,0
873,2080.3701,00:34:40,LN,34,13,0,13 usually the spine either cervical or lumbar?,,0
874,2085.3899,00:34:45,LN,34,14,0,"14           A      Well, I would say cervical and lumbar",,0
875,2087.3201,00:34:47,LN,34,15,0,15 is probably the most frequent alleged areas of injury.,,0
876,2092.8201,00:34:52,LN,34,16,0,16           Q      And so naturally that's where you find,,0
877,2094.6201,00:34:54,LN,34,17,0,17 that you are hired in a lot of those cases?,,0
878,2097.21,00:34:57,LN,34,18,0,18           A      Yeah.  But many of those cases involve,,0
879,2100.51,00:35:00,LN,34,19,0,"19 somebody is alleging injury to the cervical spine,",,0
880,2103.1101,00:35:03,LN,34,20,0,"20 thoracic spine, lumbar spine, left shoulder, right",,0
881,2107.8799,00:35:07,LN,34,21,0,"21 knee, left hand, and so on and so forth.",,0
882,2113.981,00:35:13,LN,34,22,0,22           Q      Understood.,,0
883,2115.8601,00:35:15,LN,34,23,0,"23                  Now, since you've cut back from the",,0
884,2117.5801,00:35:17,LN,34,24,0,24 clinical practice at the beginning of the year have you,,0
885,2122.21,00:35:22,LN,34,25,0,25 tended to sign up more litigation cases than you've,,0
886,,,PG,35,0,0,Page 35,,0
887,2125.54,00:35:25,LN,35,1,0, 1 done in the past?,,0
888,2130.3,00:35:30,LN,35,2,0," 2           A      I don't think so, no.  I'm trying to",,0
889,2132.1399,00:35:32,LN,35,3,0, 3 cut back.,,0
890,2137.5901,00:35:37,LN,35,4,0," 4           Q      These days especially, you know, since",,0
891,2140.98,00:35:40,LN,35,5,0, 5 it's become a larger part of your practice beginning in,,0
892,2144.8601,00:35:44,LN,35,6,0, 6 2024 is there a split that you would say you tend to be,,0
893,2150.03,00:35:50,LN,35,7,0, 7 more defense or plaintiff or is it just a toss up?,,0
894,2160.78,00:36:00,LN,35,8,0," 8           A      I haven't done a statistical analysis,",,0
895,2163.23,00:36:03,LN,35,9,0, 9 but I think it's the percentages probably remain the,,0
896,2167.3799,00:36:07,LN,35,10,0,"10 same of the cases that I receive, the ballpark.  It's",,0
897,2174.9309,00:36:14,LN,35,11,0,11 50/50 plaintiff and defense.  Of the cases that I,,0
898,2178.25,00:36:18,LN,35,12,0,12 testify in it's a preponderance of defense cases.,,0
899,2185.2,00:36:25,LN,35,13,0,"13           Q      When you say when you testify, and you",,0
900,2186.6899,00:36:26,LN,35,14,0,14 mean the ones that actually go to trial?,,0
901,2189.0701,00:36:29,LN,35,15,0,"15           A      No, just go to deposition and/or",,0
902,2192.1899,00:36:32,LN,35,16,0,"16 trial, so most of them are depositions.",,0
903,2195.6909,00:36:35,LN,35,17,0,17           Q      Okay.,,0
904,2196.0801,00:36:36,LN,35,18,0,"18                  So you are hired equally 50/50, but",,0
905,2198.71,00:36:38,LN,35,19,0,19 you tend to be deposed more and/or go to trial when you,,0
906,2203.1599,00:36:43,LN,35,20,0,20 are representing the defense?,,0
907,2205.8091,00:36:45,LN,35,21,0,21           A      Yes.,,0
908,2208.125,00:36:48,LN,35,22,0,22           Q      Okay.,,0
909,2214.0901,00:36:54,LN,35,23,0,"23                  Is that true also -- now, I know we",,0
910,2216.4299,00:36:56,LN,35,24,0,24 talked about med mal cases and personal injury cases.,,0
911,2219.5239,00:36:59,LN,35,25,0,25                  Is that 50/50 split the same whether,,0
912,,,PG,36,0,0,Page 36,,0
913,2221.4099,00:37:01,LN,36,1,0, 1 we are talking about personal injury or med mal cases?,,0
914,2227.8301,00:37:07,LN,36,2,0, 2           A      I'm not certain.,,0
915,2229.77,00:37:09,LN,36,3,0, 3                  I think personal injury it may be a,,0
916,2231.54,00:37:11,LN,36,4,0," 4 higher percent defense, but again those are ballpark",,0
917,2236.561,00:37:16,LN,36,5,0, 5 numbers.,,0
918,2238.2419,00:37:18,LN,36,6,0, 6           Q      Okay.,,0
919,2242.21,00:37:22,LN,36,7,0, 7                  And the times that you have been,,0
920,2244.8899,00:37:24,LN,36,8,0, 8 qualified and testified at trial has that always been,,0
921,2249.0601,00:37:29,LN,36,9,0, 9 as a radiologist?,,0
922,2252.583,00:37:32,LN,36,10,0,10           A      Yes.,,0
923,2263.8601,00:37:43,LN,36,11,0,11           Q      And I think you told me that as far as,,0
924,2266.3501,00:37:46,LN,36,12,0,12 you recall there were 10 or 12 times that you had,,0
925,2269.8401,00:37:49,LN,36,13,0,"13 offered testimony in federal court, actual trial",,0
926,2273.395,00:37:53,LN,36,14,0,14 testimony.,,0
927,2274.3101,00:37:54,LN,36,15,0,15                  Am I saying that right?,,0
928,2277.51,00:37:57,LN,36,16,0,16           A      Probably ballpark.  I think I said I,,0
929,2279.48,00:37:59,LN,36,17,0,17 appeared and testified in federal trial approximately,,0
930,2283.8201,00:38:03,LN,36,18,0,18 12 times.  It could be more.  It could be less.,,0
931,2287.99,00:38:07,LN,36,19,0,19           Q      Okay.,,0
932,2288.4199,00:38:08,LN,36,20,0,20                  As you sit here today do you remember,,0
933,2291.0,00:38:11,LN,36,21,0,21 whether those were personal injury or med mal cases?,,0
934,2295.418,00:38:15,LN,36,22,0,22           A      Both.,,0
935,2297.6201,00:38:17,LN,36,23,0,23           Q      Okay.,,0
936,2298.0281,00:38:18,LN,36,24,0,24                  In the personal injury cases do you,,0
937,2299.3301,00:38:19,LN,36,25,0,25 remember what body part you might have been testifying,,0
938,,,PG,37,0,0,Page 37,,0
939,2305.47,00:38:25,LN,37,1,0, 1 about as a radiologist?,,0
940,2311.1201,00:38:31,LN,37,2,0," 2           A      Well, it could be -- it could be any",,0
941,2314.6399,00:38:34,LN,37,3,0, 3 body part.  I mean I'm sure there were cases I,,0
942,2319.5601,00:38:39,LN,37,4,0, 4 testified about the spine.  I know cases I have,,0
943,2323.73,00:38:43,LN,37,5,0," 5 testified about the brain, the abdomen and the GI",,0
944,2330.407,00:38:50,LN,37,6,0, 6 tract.,,0
945,2333.1299,00:38:53,LN,37,7,0, 7           Q      Have you ever testified about the,,0
946,2338.1399,00:38:58,LN,37,8,0, 8 chest from a pulmonology standpoint -- from a pulmonary,,0
947,2344.54,00:39:04,LN,37,9,0, 9 and radiology standpoint in a federal court?,,0
948,2349.48,00:39:09,LN,37,10,0,"10           A      I believe so, yes.",,0
949,2351.0701,00:39:11,LN,37,11,0,11           Q      Okay.  Tell me about that one.,,0
950,2353.29,00:39:13,LN,37,12,0,12           A      I can't remember the specific name of,,0
951,2356.073,00:39:16,LN,37,13,0,13 the case.,,0
952,2356.5901,00:39:16,LN,37,14,0,14           Q      Okay.  What was that about?,,0
953,2365.4399,00:39:25,LN,37,15,0,"15           A      Well, I believe there were cases.  I'm",,0
954,2371.98,00:39:31,LN,37,16,0,16 trying to recall whether or not -- it was some time,,0
955,2375.98,00:39:35,LN,37,17,0,"17 ago.  Pulmonary embolus, lung cancer, trauma to the",,0
956,2387.5801,00:39:47,LN,37,18,0,"18 chest, pulmonary hemorrhage.  I think there was an",,0
957,2400.8701,00:40:00,LN,37,19,0,"19 asbestos case a while back, mesothelioma.  That's --",,0
1068,,,PG,42,0,0,Page 42,,0
1074,,,LN,42,6,0, 6                  (Exhibit 3 marked.),,0
1075,,,LN,42,7,0, 7 BY MR. WILMORE:,,0
1406,,,PG,55,0,0,Page 55,,0
1420,,,LN,55,14,0,14                  (Break taken.),,0
1423,,,LN,55,17,0,17 BY MR. WILMORE:,,0
1510,,,PG,59,0,0,Page 59,,0
1530,,,LN,59,20,0,20                  (Exhibit 4 marked.),,0
1588,,,PG,62,0,0,Page 62,,0
1606,,,LN,62,18,0,18                  (Exhibit 5 marked.),,0
1640,,,PG,64,0,0,Page 64,,0
1662,,,LN,64,22,0,22 BY MR. WILMORE:,,0
1796,,,PG,70,0,0,Page 70,,0
1818,,,LN,70,22,0,22 BY MR. WILMORE:,,0
1822,,,PG,71,0,0,Page 71,,0
1832,,,LN,71,10,0,10 BY MR. WILMORE:,,0
1848,,,PG,72,0,0,Page 72,,0
1859,,,LN,72,11,0,11 BY MR. WILMORE:,,0
1874,,,PG,73,0,0,Page 73,,0
1885,,,LN,73,11,0,11 BY MR. WILMORE:,,0
1952,,,PG,76,0,0,Page 76,,0
1958,,,LN,76,6,0, 6                  (Exhibit 6 marked.),,0
2030,,,PG,79,0,0,Page 79,,0
2054,,,LN,79,24,0,24 BY MR. WILMORE:,,0
2108,,,PG,82,0,0,Page 82,,0
2116,,,LN,82,8,0, 8 BY MR. WILMORE:,,0
2212,,,PG,86,0,0,Page 86,,0
2217,,,LN,86,5,0, 5 BY MR. WILMORE:,,0
2368,,,PG,92,0,0,Page 92,,0
2387,,,LN,92,19,0,19 BY MR. WILMORE:,,0
2394,,,PG,93,0,0,Page 93,,0
2406,,,LN,93,12,0,12 BY MR. WILMORE:,,0
2550,,,PG,99,0,0,Page 99,,0
2570,,,LN,99,20,0,20                  (Break taken.),,0
2573,,,LN,99,23,0,23 BY MR. WILMORE:,,0
3200,,,PG,124,0,0,Page 124,,0
3220,,,LN,124,20,0,20                  (Break taken.),,0
3223,,,LN,124,23,0,23 BY MR. WILMORE:,,0
4318,,,PG,167,0,0,Page 167,,0
4332,,,LN,167,14,0,14                  (Break taken.),,0
4335,,,LN,167,17,0,17 BY MR. WILMORE:,,0
4344,,,PG,168,0,0,Page 168,,0
4368,,,LN,168,24,0,24                  (Exhibit 7 marked.),,0
4526,,,PG,175,0,0,Page 175,,0
4543,,,LN,175,17,0,17                  (Exhibit 8 marked.),,0
4682,,,PG,181,0,0,Page 181,,0
4697,,,LN,181,15,0,15                  (Exhibit 10 marked.),,0
4812,,,PG,186,0,0,Page 186,,0
4821,,,LN,186,9,0, 9                  (Exhibit 11 marked.),,0
4828,,,LN,186,16,0,16                  (Exhibit 12 marked.),,0
4838,,,PG,187,0,0,Page 187,,0
4848,,,LN,187,10,0,10                  (Exhibit 13 marked.),,0
4994,,,PG,193,0,0,Page 193,,0
4997,,,LN,193,3,0, 3                  (Exhibit 14 marked.),,0
5020,,,PG,194,0,0,Page 194,,0
5031,,,LN,194,11,0,11                  (Exhibit 15 marked.),,0
5042,,,LN,194,22,0,22                  (Break taken.),,0
5045,,,LN,194,25,0,25 BY MR. WILMORE:,,0
5150,,,PG,199,0,0,Page 199,,0
5160,,,LN,199,10,0,10                  (Exhibit 16 marked.),,0
5176,,,PG,200,0,0,Page 200,,0
5188,,,LN,200,12,0,12                  (Exhibit 17 marked.),,0
5462,,,PG,211,0,0,Page 211,,0
5480,,,LN,211,18,0,18                  (Exhibit 18 marked.),,0
5481,,,LN,211,19,0,19 BY MR. WILMORE:,,0
5514,,,PG,213,0,0,Page 213,,0
5525,,,LN,213,11,0,11                  (Exhibit 19 marked.),,0
5540,,,PG,214,0,0,Page 214,,0
5549,,,LN,214,9,0, 9                  (Exhibit 20 marked.),,0
5800,,,PG,224,0,0,Page 224,,0
5818,,,LN,224,18,0,18                  (Break taken.),,0
5821,,,LN,224,21,0,21 BY MR. WILMORE:,,0
5930,,,PG,229,0,0,Page 229,,0
5951,,,LN,229,21,0,21                  (Deposition concluded at 10:25 PM.),,0
5952,,,LN,229,22,0,22 ,,0
5953,,,LN,229,23,0,23 ,,0
5954,,,LN,229,24,0,24 ,,0
5955,,,LN,229,25,0,25 ,,0
5956,,,PG,230,0,0,Page 230,,0
5957,,,LN,230,1,0," 1                     I, MARC KAYE, MD, do hereby certify",,0
5958,,,LN,230,2,0, 2             that I have read the foregoing transcript,,0
5959,,,LN,230,3,0, 3             and that the same and accompanying,,0
5960,,,LN,230,4,0," 4             amendment sheets, if any, constitute a true",,0
5961,,,LN,230,5,0, 5             and complete record of my testimony.,,0
5962,,,LN,230,6,0, 6 ,,0
5963,,,LN,230,7,0, 7 ,,0
5964,,,LN,230,8,0, 8 ,,0
5965,,,LN,230,8,0,                                  _______________________,,0
5966,,,LN,230,9,0, 9                                Signature of Deponent,,0
5967,,,LN,230,10,0,10                                ( ) No amendments,,0
5968,,,LN,230,10,0,                                  ( ) Amendments attached,,0
5969,,,LN,230,11,0,11 ,,0
5970,,,LN,230,12,0,12                     Acknowledged before me this ______,,0
5971,,,LN,230,13,0,13                     day of _____________ 2024.,,0
5972,,,LN,230,14,0,14 ,,0
5973,,,LN,230,15,0,15                     Notary Public: ___________________,,0
5974,,,LN,230,16,0,16                     My Commission Expires ____________,,0
5975,,,LN,230,17,0,17                     Seal:,,0
5976,,,LN,230,18,0,18 ,,0
5977,,,LN,230,19,0,19 ,,0
5978,,,LN,230,20,0,20 ,,0
5979,,,LN,230,21,0,21 ,,0
5980,,,LN,230,22,0,22 ,,0
5981,,,LN,230,23,0,23 ,,0
5982,,,LN,230,24,0,24 ,,0
5983,,,LN,230,25,0,25 ,,0
5984,,,PG,231,0,0,Page 231,,0
5985,,,LN,231,1,0, 1     STATE OF COLORADO),,0
5986,,,LN,231,1,0,                        ) ss.     REPORTER'S CERTIFICATE,,0
5987,,,LN,231,2,0, 2     COUNTY OF DENVER ),,0
5988,,,LN,231,3,0," 3                     I, Annie Sager, certify that I am a",,0
5989,,,LN,231,4,0, 4             Court Reporter and Notary Public within the,,0
5990,,,LN,231,5,0, 5             State of Colorado; that previous to the,,0
5991,,,LN,231,6,0, 6             commencement of the examination the,,0
5992,,,LN,231,7,0, 7             deponent was duly sworn to testify to the,,0
5993,,,LN,231,8,0, 8             truth.,,0
5994,,,LN,231,9,0, 9                     I further certify that this,,0
5995,,,LN,231,10,0,10             deposition was taken in shorthand by me at,,0
5996,,,LN,231,11,0,11             the time and place herein set forth and was,,0
5997,,,LN,231,12,0,12             thereafter reduced to typewritten form and,,0
5998,,,LN,231,13,0,13             that the foregoing constitutes a true and,,0
5999,,,LN,231,14,0,14             correct transcript.,,0
6000,,,LN,231,15,0,15                     I further certify that I am not,,0
6001,,,LN,231,16,0,"16             related to, employed by, nor of counsel for",,0
6002,,,LN,231,17,0,"17             any of the parties or attorneys herein, nor",,0
6003,,,LN,231,18,0,18             otherwise interested in the result of the,,0
6004,,,LN,231,19,0,19             action.,,0
6005,,,LN,231,20,0,"20                     In witness whereof, I have affixed",,0
6006,,,LN,231,21,0,"21             my signature this 19th day of September, 2024.",,0
6007,,,LN,231,22,0,"22                   My commission expires June 25, 2027.",,0
6008,,,LN,231,23,0,23 ,,0
6009,,,LN,231,24,0,24 ,,0
6010,,,LN,231,24,0,                     Annie Sager,,0
6011,,,LN,231,25,0,25 ,,0
